区域,指标名称,年份,指标值
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2002,11.4
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2003,11.9
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2004,11.3
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2005,11.9
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2006,10.8
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2007,9.3
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2008,8
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2009,6.9
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2010,5.9
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2011,5.2
安徽省,单位工业增加值二氧化硫总量_公斤每万元,2012,4.5
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2006,11.3
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2007,9.2
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2008,7.9
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2009,6.9
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2010,7.1
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2011,7.2
安徽省,单位工业增加值氮氧化物总量_公斤每万元,2012,6.1
山东省,单位GDP固定资产投资_元每万元,1995,2666.9
山东省,单位GDP固定资产投资_元每万元,1996,2647.9
山东省,单位GDP固定资产投资_元每万元,1997,2741.6
山东省,单位GDP固定资产投资_元每万元,1998,2929.6
山东省,单位GDP固定资产投资_元每万元,1999,2965.4
山东省,单位GDP固定资产投资_元每万元,2000,3049.7
山东省,单位GDP固定资产投资_元每万元,2001,3053.6
山东省,单位GDP固定资产投资_元每万元,2002,3415.2
山东省,单位GDP固定资产投资_元每万元,2003,4411.6
山东省,单位GDP固定资产投资_元每万元,2004,5078.6
山东省,单位GDP固定资产投资_元每万元,2005,5026.4
山东省,单位GDP固定资产投资_元每万元,2006,5073.7
山东省,单位GDP固定资产投资_元每万元,2007,4863.9
山东省,单位GDP固定资产投资_元每万元,2008,4990.1
山东省,单位GDP固定资产投资_元每万元,2009,5615.5
山东省,单位GDP固定资产投资_元每万元,2010,5943.5
山东省,单位GDP固定资产投资_元每万元,2011,5897
山东省,单位GDP固定资产投资_元每万元,2012,6249.5
山东省,单位GDP氨氮排放量_公斤每万元,2001,0.997
山东省,单位GDP氨氮排放量_公斤每万元,2002,0.824
山东省,单位GDP氨氮排放量_公斤每万元,2003,0.666
山东省,单位GDP氨氮排放量_公斤每万元,2004,0.607
山东省,单位GDP氨氮排放量_公斤每万元,2005,0.547
山东省,单位GDP氨氮排放量_公斤每万元,2006,0.471
山东省,单位GDP氨氮排放量_公斤每万元,2007,0.383
山东省,单位GDP氨氮排放量_公斤每万元,2008,0.311
山东省,单位GDP氨氮排放量_公斤每万元,2009,0.265
山东省,单位GDP氨氮排放量_公斤每万元,2010,0.234
山东省,单位GDP氨氮排放量_公斤每万元,2011,0.308
山东省,单位GDP氨氮排放量_公斤每万元,2012,0.272
山东省,单位GDP用水总量_立方米每万元,1995,506.3
山东省,单位GDP用水总量_立方米每万元,1996,458.4
山东省,单位GDP用水总量_立方米每万元,1997,406.8
山东省,单位GDP用水总量_立方米每万元,1998,372.6
山东省,单位GDP用水总量_立方米每万元,1999,340.1
山东省,单位GDP用水总量_立方米每万元,2000,293.9
山东省,单位GDP用水总量_立方米每万元,2001,275.5
山东省,单位GDP用水总量_立方米每万元,2002,247.4
山东省,单位GDP用水总量_立方米每万元,2003,189.6
山东省,单位GDP用水总量_立方米每万元,2004,161
山东省,单位GDP用水总量_立方米每万元,2005,137.5
山东省,单位GDP用水总量_立方米每万元,2006,128.2
山东省,单位GDP用水总量_立方米每万元,2007,109.2
山东省,单位GDP用水总量_立方米每万元,2008,97.6
山东省,单位GDP用水总量_立方米每万元,2009,87.1
山东省,单位GDP用水总量_立方米每万元,2010,78.4
山东省,单位GDP用水总量_立方米每万元,2011,71.2
山东省,单位GDP用水总量_立方米每万元,2012,64.2
山东省,单位GDP能源消耗总量_公斤每万元,1995,1772.5
山东省,单位GDP能源消耗总量_公斤每万元,1996,1650.9
山东省,单位GDP能源消耗总量_公斤每万元,1997,1484.7
山东省,单位GDP能源消耗总量_公斤每万元,1998,1319.7
山东省,单位GDP能源消耗总量_公斤每万元,1999,1207
山东省,单位GDP能源消耗总量_公斤每万元,2000,1368.6
山东省,单位GDP能源消耗总量_公斤每万元,2001,1090.1
山东省,单位GDP能源消耗总量_公斤每万元,2002,1431.2
山东省,单位GDP能源消耗总量_公斤每万元,2003,1437.3
山东省,单位GDP能源消耗总量_公斤每万元,2004,1470.1
山东省,单位GDP能源消耗总量_公斤每万元,2005,1574
山东省,单位GDP能源消耗总量_公斤每万元,2006,1519.8
山东省,单位GDP能源消耗总量_公斤每万元,2007,1451
山东省,单位GDP能源消耗总量_公斤每万元,2008,1357.4
山东省,单位GDP能源消耗总量_公斤每万元,2009,1283.1
山东省,单位GDP能源消耗总量_公斤每万元,2010,1226.7
山东省,单位GDP能源消耗总量_公斤每万元,2011,1180
山东省,单位GDP能源消耗总量_公斤每万元,2012,1180.2
山东省,单位GDP重金属排放量_公斤每亿元,1995,8.1
山东省,单位GDP重金属排放量_公斤每亿元,1996,8.3
山东省,单位GDP重金属排放量_公斤每亿元,1997,5
山东省,单位GDP重金属排放量_公斤每亿元,1998,2
山东省,单位GDP重金属排放量_公斤每亿元,1999,1.2
山东省,单位GDP重金属排放量_公斤每亿元,2000,0.8
山东省,单位GDP重金属排放量_公斤每亿元,2001,0.6
山东省,单位GDP重金属排放量_公斤每亿元,2002,0.4
山东省,单位GDP重金属排放量_公斤每亿元,2003,0.3
山东省,单位GDP重金属排放量_公斤每亿元,2004,0.3
山东省,单位GDP重金属排放量_公斤每亿元,2005,0.3
山东省,单位GDP重金属排放量_公斤每亿元,2006,0.1
山东省,单位GDP重金属排放量_公斤每亿元,2007,0.1
山东省,单位GDP重金属排放量_公斤每亿元,2008,0.1
山东省,单位GDP重金属排放量_公斤每亿元,2009,0.1
山东省,单位GDP重金属排放量_公斤每亿元,2010,0.1
山东省,单位GDP重金属排放量_公斤每亿元,2011,0.4
山东省,单位GDP重金属排放量_公斤每亿元,2012,0.3
山东省,单位产值农药使用量_吨每亿元,1995,61.09513965
山东省,单位产值农药使用量_吨每亿元,1996,61.75147386
山东省,单位产值农药使用量_吨每亿元,1997,66.46807245
山东省,单位产值农药使用量_吨每亿元,1998,59.23354092
山东省,单位产值农药使用量_吨每亿元,1999,82.8092918
山东省,单位产值农药使用量_吨每亿元,2000,56.25829439
山东省,单位产值农药使用量_吨每亿元,2001,55.9062623
山东省,单位产值农药使用量_吨每亿元,2002,62.44439089
山东省,单位产值农药使用量_吨每亿元,2003,61.76167632
山东省,单位产值农药使用量_吨每亿元,2004,52.48335565
山东省,单位产值农药使用量_吨每亿元,2005,50.44312074
山东省,单位产值农药使用量_吨每亿元,2006,52.79330852
山东省,单位产值农药使用量_吨每亿元,2007,49.5
山东省,单位产值农药使用量_吨每亿元,2008,49.3
山东省,单位产值农药使用量_吨每亿元,2009,46
山东省,单位产值农药使用量_吨每亿元,2010,43.3
山东省,单位产值农药使用量_吨每亿元,2011,41.7
山东省,单位产值农药使用量_吨每亿元,2012,39.2
山东省,单位产值化肥施用量_公斤每万元,1995,195
山东省,单位产值化肥施用量_公斤每万元,1996,185.9
山东省,单位产值化肥施用量_公斤每万元,1997,186.8
山东省,单位产值化肥施用量_公斤每万元,1998,178.7
山东省,单位产值化肥施用量_公斤每万元,1999,174.7
山东省,单位产值化肥施用量_公斤每万元,2000,169.7
山东省,单位产值化肥施用量_公斤每万元,2001,165.3
山东省,单位产值化肥施用量_公斤每万元,2002,165.5
山东省,单位产值化肥施用量_公斤每万元,2003,156.4
山东省,单位产值化肥施用量_公斤每万元,2004,153.8
山东省,单位产值化肥施用量_公斤每万元,2005,151.6
山东省,单位产值化肥施用量_公斤每万元,2006,150.9
山东省,单位产值化肥施用量_公斤每万元,2007,149.3
山东省,单位产值化肥施用量_公斤每万元,2008,135.3
山东省,单位产值化肥施用量_公斤每万元,2009,128.7
山东省,单位产值化肥施用量_公斤每万元,2010,124.9
山东省,单位产值化肥施用量_公斤每万元,2011,119.9
山东省,单位产值化肥施用量_公斤每万元,2012,115.4
山东省,单位产值工业固体废物排放总量_公斤每万元,1995,905.2
山东省,单位产值工业固体废物排放总量_公斤每万元,1996,838.2
山东省,单位产值工业固体废物排放总量_公斤每万元,1997,774.9
山东省,单位产值工业固体废物排放总量_公斤每万元,1998,746.9
山东省,单位产值工业固体废物排放总量_公斤每万元,1999,687.6
山东省,单位产值工业固体废物排放总量_公斤每万元,2000,651.3
山东省,单位产值工业固体废物排放总量_公斤每万元,2001,680.6
山东省,单位产值工业固体废物排放总量_公斤每万元,2002,643
山东省,单位产值工业固体废物排放总量_公斤每万元,2003,586.7
山东省,单位产值工业固体废物排放总量_公斤每万元,2004,593.5
山东省,单位产值工业固体废物排放总量_公斤每万元,2005,597.7
山东省,单位产值工业固体废物排放总量_公斤每万元,2006,625.4
山东省,单位产值工业固体废物排放总量_公斤每万元,2007,593.5
山东省,单位产值工业固体废物排放总量_公斤每万元,2008,576.7
山东省,单位产值工业固体废物排放总量_公斤每万元,2009,559.5
山东省,单位产值工业固体废物排放总量_公斤每万元,2010,565.2
山东省,单位产值工业固体废物排放总量_公斤每万元,2011,620.7
山东省,单位产值工业固体废物排放总量_公斤每万元,2012,531.1
山东省,单位产值工业废气排放总量_立方米每万元,1995,18524.8
山东省,单位产值工业废气排放总量_立方米每万元,1996,14053.5
山东省,单位产值工业废气排放总量_立方米每万元,1997,13792.3
山东省,单位产值工业废气排放总量_立方米每万元,1998,13310.3
山东省,单位产值工业废气排放总量_立方米每万元,1999,13099
山东省,单位产值工业废气排放总量_立方米每万元,2000,14670.6
山东省,单位产值工业废气排放总量_立方米每万元,2001,15827.1
山东省,单位产值工业废气排放总量_立方米每万元,2002,14025.2
山东省,单位产值工业废气排放总量_立方米每万元,2003,13952.6
山东省,单位产值工业废气排放总量_立方米每万元,2004,15250.6
山东省,单位产值工业废气排放总量_立方米每万元,2005,15718.6
山东省,单位产值工业废气排放总量_立方米每万元,2006,14625.3
山东省,单位产值工业废气排放总量_立方米每万元,2007,15587
山东省,单位产值工业废气排放总量_立方米每万元,2008,14877.7
山东省,单位产值工业废气排放总量_立方米每万元,2009,13901.8
山东省,单位产值工业废气排放总量_立方米每万元,2010,15448.8
山东省,单位产值工业废气排放总量_立方米每万元,2011,16032.5
山东省,单位产值工业废气排放总量_立方米每万元,2012,13149.9
山东省,单位产值工业废水排放总量_吨每万元,1995,44.8
山东省,单位产值工业废水排放总量_吨每万元,1996,40.7
山东省,单位产值工业废水排放总量_吨每万元,1997,37.3
山东省,单位产值工业废水排放总量_吨每万元,1998,34.3
山东省,单位产值工业废水排放总量_吨每万元,1999,29.8
山东省,单位产值工业废水排放总量_吨每万元,2000,27.6
山东省,单位产值工业废水排放总量_吨每万元,2001,25.8
山东省,单位产值工业废水排放总量_吨每万元,2002,22.6
山东省,单位产值工业废水排放总量_吨每万元,2003,21.2
山东省,单位产值工业废水排放总量_吨每万元,2004,19.8
山东省,单位产值工业废水排放总量_吨每万元,2005,18.3
山东省,单位产值工业废水排放总量_吨每万元,2006,17.2
山东省,单位产值工业废水排放总量_吨每万元,2007,16.6
山东省,单位产值工业废水排放总量_吨每万元,2008,15.9
山东省,单位产值工业废水排放总量_吨每万元,2009,15.3
山东省,单位产值工业废水排放总量_吨每万元,2010,15.4
山东省,单位产值工业废水排放总量_吨每万元,2011,14.1
山东省,单位产值工业废水排放总量_吨每万元,2012,13.9
山东省,单位农业产值总磷排放量_公斤每万元,2011,1.65
山东省,单位农业产值总磷排放量_公斤每万元,2012,1.48
山东省,单位产值建设用地消耗_亩每亿元,1995,6921.4
山东省,单位产值建设用地消耗_亩每亿元,1996,6523.2
山东省,单位产值建设用地消耗_亩每亿元,1997,6183.5
山东省,单位产值建设用地消耗_亩每亿元,1998,5864.6
山东省,单位产值建设用地消耗_亩每亿元,1999,5586.2
山东省,单位产值建设用地消耗_亩每亿元,2000,5286.8
山东省,单位产值建设用地消耗_亩每亿元,2001,4857.9
山东省,单位产值建设用地消耗_亩每亿元,2002,3389.9
山东省,单位产值建设用地消耗_亩每亿元,2003,3028.8
