date,trend
2000-07-27,0.031
2000-07-26,15.742
2000-07-25,7.338
2000-07-24,-7.097
2000-07-21,4.776
2000-07-20,-6.866
2000-07-19,4.44
2000-07-18,11.507
2000-07-17,-4.713
2000-07-14,7.991
2000-07-13,5.827
2000-07-12,12.833
2000-07-11,12.52
2000-07-10,15.229
2000-07-07,30.24
2000-07-06,-6.635
2000-07-05,1.256
2000-07-04,12.294
2000-07-03,-32.469
2000-06-30,-9.155
2000-06-29,-10.22
2000-06-28,4.583
2000-06-27,-5.741
2000-06-26,9.012
2000-06-23,25.726
2000-06-22,0.77
2000-06-21,17.783
2000-06-20,-19.857
2000-06-19,-11.739
2000-06-16,-15.341
2000-06-15,9.995
2000-06-14,-6.384
2000-06-13,26.117
2000-06-12,11.77
2000-06-09,-24.419
2000-06-08,-9.825
2000-06-07,9.487
2000-06-06,26.452
2000-06-05,-17.158
2000-06-02,12.762
2000-06-01,8.934
2000-05-31,17.083
2000-05-30,-21.277
2000-05-29,19.131
2000-05-26,-1.087
2000-05-25,25.211
2000-05-24,23.418
2000-05-23,7.339
2000-05-22,46.908
2000-05-19,19.291
2000-05-18,33.139
2000-05-17,0.86
2000-05-16,19.951
2000-05-15,-16.021
2000-05-12,-3.44
2000-05-11,-28.641
2000-05-10,-53.949
2000-05-09,-29.999
2000-05-08,0.316
2000-04-28,29.491
2000-04-27,-25.949
2000-04-26,-0.69
2000-04-25,-3.929
2000-04-24,-3.666
2000-04-21,-6.007
2000-04-20,18.361
2000-04-19,15.215
2000-04-18,18.437
2000-04-17,-38.607
2000-04-14,2.117
2000-04-13,24.22
2000-04-12,-13.846
2000-04-11,-4.887
2000-04-10,6.165
2000-04-07,10.755
2000-04-06,37.942
2000-04-05,10.507
2000-04-04,-40.311
2000-04-03,0.778
2000-03-31,-10.759
2000-03-30,22.177
2000-03-29,-2.634
2000-03-28,15.527
2000-03-27,45.415
2000-03-24,-16.742
2000-03-23,26.795
2000-03-22,10.122
2000-03-21,11.076
2000-03-20,40.647
2000-03-17,51.074
2000-03-16,-73.944
2000-03-15,-3.876
2000-03-14,-43.528
2000-03-13,23.826
2000-03-10,-27.297
2000-03-09,6.313
2000-03-08,31.235
2000-03-07,13.713
2000-03-06,-56.936
2000-03-03,25.007
2000-03-02,15.27
2000-03-01,-16.834
2000-02-29,9.723
2000-02-28,73.279
2000-02-25,-2.733
2000-02-24,39.379
2000-02-23,-37.364
2000-02-22,-44.842
2000-02-21,9.045
2000-02-18,27.442
2000-02-17,-52.46
2000-02-16,22.439
2000-02-15,-3.273
2000-02-14,138.946
2000-01-28,28.23
2000-01-27,25.65
2000-01-26,4.611
2000-01-25,-0.838
2000-01-24,12.259
2000-01-21,-1.778
2000-01-20,26.139
2000-01-19,14.101
2000-01-18,-6.707
2000-01-17,24.482
2000-01-14,-15.594
2000-01-13,-13.578
2000-01-12,-41.761
2000-01-11,-65.331
2000-01-10,28.508
2000-01-07,52.662
2000-01-06,54.26
2000-01-05,3.311
2000-01-04,39.791
1999-12-30,9.654
1999-12-29,8.105
1999-12-28,3.469
1999-12-27,-10.015
1999-12-24,-14.094
1999-12-23,-18.049
1999-12-22,-7.987
1999-12-21,-24.054
1999-12-17,-15.316
1999-12-16,-16.19
1999-12-15,28.794
1999-12-14,5.156
1999-12-13,-11.832
1999-12-10,12.213
1999-12-09,-8.122
1999-12-08,-3.413
1999-12-07,1.266
1999-12-06,-10.238
1999-12-03,1.396
1999-12-02,-11.279
1999-12-01,12.143
1999-11-30,-0.495
1999-11-29,-9.045
1999-11-26,0.272
1999-11-25,-10.337
1999-11-24,-11.856
1999-11-23,1.846
1999-11-22,-3.884
1999-11-19,-13.98
1999-11-18,19.662
1999-11-17,31.471
1999-11-16,-20.217
1999-11-15,1.209
1999-11-12,6.422
1999-11-11,-6.247
1999-11-10,-13.878
1999-11-09,-7.345
1999-11-08,6.143
1999-11-05,0.404
1999-11-04,-10.856
1999-11-03,-11.785
1999-11-02,-5.627
1999-11-01,-11.467
1999-10-29,-9.962
1999-10-28,-22.296
1999-10-27,54.154
1999-10-26,14.401
1999-10-25,-29.196
1999-10-22,38.932
1999-10-21,-27.297
1999-10-20,14.927
1999-10-19,-30.765
1999-10-18,-42.133
1999-10-15,35.072
1999-10-14,1.304
1999-10-13,-30.374
1999-10-12,15.316
1999-10-11,-12.035
1999-10-08,-36.187
1999-09-30,-14.252
1999-09-29,-6.478
1999-09-28,-10.726
1999-09-27,-17.168
1999-09-24,15.123
1999-09-23,-12.854
1999-09-22,-8.531
1999-09-21,-8.247
1999-09-20,-14.723
1999-09-17,3.047
1999-09-16,-17.292
1999-09-15,-10.089
1999-09-14,2.749
1999-09-13,10.214
1999-09-10,-15.193
1999-09-09,103.524
1999-09-08,8.804
1999-09-07,2.116
1999-09-06,-27.209
1999-09-03,-24.071
1999-09-02,12.406
1999-09-01,-27.564
1999-08-31,8.077
1999-08-30,-14.861
1999-08-27,-4.333
1999-08-26,12.468
1999-08-25,-22.704
1999-08-24,3.47
1999-08-23,16.065
1999-08-20,-8.809
1999-08-19,55.814
1999-08-18,5.524
1999-08-17,16.337
1999-08-16,-11.833
1999-08-13,-3.741
1999-08-12,-7.759
1999-08-11,-18.746
1999-08-10,-26.689
1999-08-09,-17.757
1999-08-06,-6.944
1999-08-05,4.409
1999-08-04,22.287
1999-08-03,10.565
1999-08-02,14.817
1999-07-30,5.599
1999-07-29,-1.339
1999-07-28,6.486
1999-07-27,-11.318
1999-07-26,16.051
1999-07-23,35.25
1999-07-22,-59.081
1999-07-21,35.208
1999-07-20,95.527
1999-07-19,-40.665
1999-07-16,-29.595
1999-07-15,-10.184
1999-07-14,34.699
1999-07-13,-34.911
1999-07-12,-25.018
1999-07-09,6.763
1999-07-08,9.335
1999-07-07,51.399
1999-07-06,-64.566
1999-07-05,-31.714
1999-07-02,52.746
1999-07-01,-128.641
1999-06-30,-49.777
1999-06-29,46.045
1999-06-28,99.301
1999-06-25,-60.251
1999-06-24,47.61
1999-06-23,42.056
1999-06-22,18.036
1999-06-21,47.493
1999-06-18,-2.092
1999-06-17,40.839
1999-06-16,72.576
1999-06-15,-40.115
1999-06-14,57.317
1999-06-11,6.045
1999-06-10,15.739
1999-06-09,14.962
1999-06-08,7.126
1999-06-07,40.939
1999-06-04,17.255
1999-06-03,-19.607
1999-06-02,-23.663
1999-06-01,32.268
1999-05-31,2.176
1999-05-28,-5.87
1999-05-27,46.974
1999-05-26,33.161
1999-05-25,-10.769
1999-05-24,44.934
1999-05-21,21.013
1999-05-20,38.618
1999-05-19,49.215
1999-05-18,-5.683
1999-05-17,2.28
1999-05-14,-25.586
1999-05-13,-11.133
1999-05-12,4.594
1999-05-11,23.475
1999-05-10,-48.811
1999-05-07,-7.486
1999-05-06,11.292
1999-05-05,5.175
1999-05-04,-9.17
1999-04-30,4.522
1999-04-29,25.316
1999-04-28,-0.606
1999-04-27,-21.096
1999-04-26,-27.206
1999-04-23,2.835
1999-04-22,-6.903
1999-04-21,-27.538
1999-04-20,12.13
1999-04-19,-6.764
1999-04-16,-4.379
1999-04-15,-10.901
1999-04-14,3.325
1999-04-13,-17.145
1999-04-12,-9.802
1999-04-09,2.67
1999-04-08,0.835
1999-04-07,2.034
1999-04-06,5.131
1999-04-05,10.067
1999-04-02,15.898
1999-04-01,10.45
1999-03-31,0.547
1999-03-30,-11.982
1999-03-29,8.369
1999-03-26,4.266
1999-03-25,-12.18
1999-03-24,-1.915
1999-03-23,-1.794
1999-03-22,-0.19
1999-03-19,20.942
1999-03-18,-7.105
1999-03-17,-7.834
1999-03-16,2.291
1999-03-15,5.937
1999-03-12,8.777
1999-03-11,17.189
1999-03-10,-4.205
1999-03-09,-5.166
1999-03-08,9.75
1999-03-05,3.403
1999-03-04,0.218
1999-03-03,27.817
1999-03-02,2.944
1999-03-01,7.888
1999-02-09,24.271
1999-02-08,-15.626
1999-02-05,-22.055
1999-02-04,-13.368
1999-02-03,-9.539
1999-02-02,5.873
1999-02-01,-14.142
1999-01-29,-6.302
1999-01-28,-5.518
1999-01-27,8.283
1999-01-26,-9.913
1999-01-25,-14.227
1999-01-22,3.851
1999-01-21,7.125
1999-01-20,-7.177
1999-01-19,5.432
1999-01-18,15.81
1999-01-15,-11.346
1999-01-14,0.501
1999-01-13,-10.714
1999-01-12,-13.945
1999-01-11,3.999
1999-01-08,31.085
1999-01-07,5.139
1999-01-06,12.625
1999-01-05,-5.854
1999-01-04,-20.881
1998-12-31,-1.564
1998-12-30,5.535
1998-12-29,-17.208
1998-12-28,-13.976
1998-12-25,4.932
1998-12-24,-3.531
1998-12-23,-13.454
1998-12-22,31.538
1998-12-21,-1.492
1998-12-18,-4.17
1998-12-17,-22.972
1998-12-16,-11.782
1998-12-15,-1.452
1998-12-14,-17.914
1998-12-11,9.575
1998-12-10,-19.452
1998-12-09,0.829
1998-12-08,13.717
1998-12-07,-9.655
1998-12-04,-13.31
1998-12-03,-4.463
1998-12-02,2.611
1998-12-01,-13.059
1998-11-30,2.336
1998-11-27,-7.737
1998-11-26,-11.032
1998-11-25,-15.066
1998-11-24,5.131
1998-11-23,-1.589
1998-11-20,-0.233
1998-11-19,-9.896
1998-11-18,-5.092
1998-11-17,-3.148
1998-11-16,11.235
1998-11-13,-0.48
1998-11-12,-3.211
1998-11-11,-0.36
1998-11-10,3.438
1998-11-09,23.356
1998-11-06,6.49
1998-11-05,17.471
1998-11-04,-1.068
1998-11-03,13.394
1998-11-02,6.162
1998-10-30,0.556
1998-10-29,-9.169
1998-10-28,9.141
1998-10-27,8.522
1998-10-26,-9.163
1998-10-23,1.335
1998-10-22,8.269
1998-10-21,-35.82
1998-10-20,-2.591
1998-10-19,-5.289
1998-10-16,-3.289
1998-10-15,14.219
1998-10-14,-3.473
1998-10-13,-3.078
1998-10-12,10.214
1998-10-09,8.222
1998-10-08,14.925
1998-10-07,-3.672
1998-10-06,-17.322
1998-10-05,-8.117
1998-09-30,11.149
1998-09-29,1.536
1998-09-28,8.633
1998-09-25,22.517
1998-09-24,-30.801
1998-09-23,7.228
1998-09-22,0.255
1998-09-21,15.378
1998-09-18,-26.702
1998-09-17,-18.435
1998-09-16,22.012
1998-09-15,-9.479
1998-09-14,21.6
1998-09-11,4.331
1998-09-10,22.991
1998-09-09,23.086
1998-09-08,-10.778
1998-09-07,14.848
1998-09-04,16.33
1998-09-03,10.307
1998-09-02,-6.235
1998-09-01,-7.098
1998-08-31,20.501
1998-08-28,-15.494
1998-08-27,-15.072
1998-08-26,-18.778
1998-08-25,0.512
1998-08-24,0.931
1998-08-21,27.716
1998-08-20,23.826
1998-08-19,54.781
1998-08-18,0.89
1998-08-17,-97.616
1998-08-14,-36.154
1998-08-13,13.626
1998-08-12,-17.118
1998-08-11,-26.909
1998-08-10,-36.488
1998-08-07,-23.093
1998-08-06,-13.278
1998-08-05,13.983
1998-08-04,-8.645
1998-08-03,-14.817
1998-07-31,1.617
1998-07-30,3.362
1998-07-29,-6.006
1998-07-28,-3.953
1998-07-27,-4.922
1998-07-24,10.55
1998-07-23,17.123
1998-07-22,-13.862
1998-07-21,25.937
1998-07-20,-27.642
1998-07-17,-10.918
1998-07-16,-9.833
1998-07-15,-1.092
1998-07-14,-22.255
1998-07-13,-1.806
1998-07-10,17.387
1998-07-09,4.248
1998-07-08,14.584
1998-07-07,9.117
1998-07-06,-19.842
1998-07-03,3.475
1998-07-02,15.209
1998-07-01,-22.761
1998-06-30,-22.23
1998-06-29,-24.186
1998-06-26,3.582
1998-06-25,-19.706
1998-06-24,3.786
1998-06-23,-1.4
1998-06-22,6.478
1998-06-19,22.193
1998-06-18,21.743
1998-06-17,0.354
1998-06-16,-16.753
1998-06-15,-18.047
1998-06-12,35.711
1998-06-11,-20.62
1998-06-10,-1.353
1998-06-09,-34.08
1998-06-08,-4.884
1998-06-05,2.311
1998-06-04,-13.697
1998-06-03,6.92
1998-06-02,-2.495
1998-06-01,4.369
1998-05-29,13.311
1998-05-28,-1.647
1998-05-27,9.126
1998-05-26,1.05
1998-05-25,13.549
1998-05-22,9.161
1998-05-21,9.225
1998-05-20,-4.861
1998-05-19,-5.891
1998-05-18,0.096
1998-05-15,0.96
1998-05-14,-2.135
1998-05-13,19.613
1998-05-12,-4.957
1998-05-11,-2.989
1998-05-08,29.722
1998-05-07,-20.539
1998-05-06,-4.108
1998-05-05,-0.406
1998-05-04,9.478
1998-04-30,10.949
1998-04-29,-0.491
1998-04-28,22.612
1998-04-27,-4.789
1998-04-24,-9.392
1998-04-23,-7.623
1998-04-22,26.959
1998-04-21,9.218
1998-04-20,-2.102
1998-04-17,-18.139
1998-04-16,-8.461
1998-04-15,10.986
1998-04-14,-5.027
1998-04-13,7.234
1998-04-10,14.289
1998-04-09,-25.568
1998-04-08,19.653
1998-04-07,-3.238
1998-04-06,20.294
1998-04-03,17.069
1998-04-02,14.05
1998-04-01,11.949
1998-03-31,-6.419
1998-03-30,25.87
1998-03-27,34.7
1998-03-26,-2.688
1998-03-25,-2.464
1998-03-24,14.148
1998-03-23,-7.632
1998-03-20,-1.214
1998-03-19,-5.194
1998-03-18,-8.926
1998-03-17,14.353
1998-03-16,3.521
1998-03-13,5.991
1998-03-12,-11.067
1998-03-11,-9.795
1998-03-10,-1.002
1998-03-09,-5.618
1998-03-06,-1.089
1998-03-05,-5.712
1998-03-04,11.464
1998-03-03,13.483
1998-03-02,-18.224
1998-02-27,-0.144
1998-02-26,12.001
1998-02-25,-13.545
1998-02-24,-0.385
1998-02-23,-17.417
1998-02-20,-6.564
1998-02-19,2.753
1998-02-18,-8.669
1998-02-17,2.264
1998-02-16,-9.675
1998-02-13,-0.384
1998-02-12,-3.943
1998-02-11,13.725
1998-02-10,-11.527
1998-02-09,25.127
1998-01-23,18.483
1998-01-22,4.227
1998-01-21,-3.512
1998-01-20,-9.414
1998-01-19,-0.833
1998-01-16,-1.469
1998-01-15,13.216
1998-01-14,34.568
1998-01-13,-59.319
1998-01-12,-12.935
1998-01-09,2.737
1998-01-08,-6.906
1998-01-07,10.45
1998-01-06,13.147
1998-01-05,26.371
1997-12-31,12.959
1997-12-30,-5.463
1997-12-29,-5.313
1997-12-26,10.641
1997-12-25,11.614
1997-12-24,-1.59
1997-12-23,2.247
1997-12-22,8.239
1997-12-19,6.602
1997-12-18,7.644
1997-12-17,-28.28
1997-12-16,6.776
1997-12-15,14.186
1997-12-12,-5.329
1997-12-11,1.327
1997-12-10,9.671
1997-12-09,8.807
1997-12-08,3.16
1997-12-05,0.331
1997-12-04,13.327
1997-12-03,-7.621
1997-12-02,-2.92
1997-12-01,-6.541
1997-11-28,17.112
1997-11-27,-21.302
1997-11-26,18.29
1997-11-25,0.587
1997-11-24,-33.614
1997-11-21,-13.872
1997-11-20,-9.2
1997-11-19,-1.722
1997-11-18,-7.984
1997-11-17,-6.499
1997-11-14,12.808
1997-11-13,10.835
1997-11-12,-12.445
1997-11-11,0.85
1997-11-10,-9.357
1997-11-07,14.018
1997-11-06,-12.915
1997-11-05,9.338
1997-11-04,3.846
1997-11-03,0.461
1997-10-31,5.547
1997-10-30,-9.24
1997-10-29,6.162
1997-10-28,-57.903
1997-10-27,57.521
1997-10-24,4.942
1997-10-23,-4.156
1997-10-22,-14.35
1997-10-21,4.502
1997-10-20,10.879
1997-10-17,26.182
1997-10-16,24.525
1997-10-15,7.854
1997-10-14,-1.889
1997-10-13,-10.968
1997-10-10,8.319
1997-10-09,-12.402
1997-10-08,32.295
1997-10-07,3.67
1997-10-06,1.52
1997-09-30,13.311
1997-09-29,-25.562
1997-09-26,-7.376
1997-09-25,6.998
1997-09-24,68.047
1997-09-23,-62.009
1997-09-22,-80.547
1997-09-19,12.155
1997-09-18,4.809
1997-09-17,-19.663
1997-09-16,7.934
1997-09-15,-29.411
1997-09-12,-34.016
1997-09-11,-13.328
1997-09-10,25.014
1997-09-09,-24.202
1997-09-08,3.679
1997-09-05,0.252
1997-09-04,10.478
1997-09-03,14.517
1997-09-02,-3.562
1997-09-01,8.801
1997-08-29,7.172
1997-08-28,15.379
1997-08-27,4.47
1997-08-26,9.947
1997-08-25,12.263
1997-08-22,7.288
1997-08-21,19.906
1997-08-20,11.734
1997-08-19,-1.729
1997-08-18,-8.43
1997-08-15,-25.049
1997-08-14,47.986
1997-08-13,-26.682
1997-08-12,-37.274
1997-08-11,-21.97
1997-08-08,6.813
1997-08-07,27.299
1997-08-06,-24.333
1997-08-05,-4.059
1997-08-04,7.505
1997-08-01,3.068
1997-07-31,10.339
1997-07-30,26.192
1997-07-29,11.452
1997-07-28,-29.085
1997-07-25,-3.355
1997-07-24,-24.644
1997-07-23,-9.387
1997-07-22,14.723
1997-07-21,-16.332
1997-07-18,12.631
1997-07-17,6.4
1997-07-16,-9.288
1997-07-15,14.394
1997-07-14,30.926
1997-07-11,34.64
1997-07-10,-0.687
1997-07-09,11.175
1997-07-08,12.847
1997-07-07,-62.523
1997-07-04,8.719
1997-07-03,-48.438
1997-07-02,-51.211
1997-06-27,-34.187
1997-06-26,-13.133
1997-06-25,-6.336
1997-06-24,20.433
1997-06-23,-7.704
1997-06-20,60.459
1997-06-19,-1.94
1997-06-18,-13.254
1997-06-17,-15.532
1997-06-16,17.487
1997-06-13,31.213
1997-06-12,-7.629
1997-06-11,-21.347
1997-06-10,-33.178
1997-06-09,-0.384
1997-06-06,-84.928
1997-06-05,-0.954
1997-06-04,22.43
1997-06-03,2.473
1997-06-02,51.101
1997-05-30,21.833
1997-05-29,-7.002
1997-05-28,-11.393
1997-05-27,30.193
1997-05-26,-2.715
1997-05-23,19.043
1997-05-22,-119.659
1997-05-21,-26.233
1997-05-20,36.504
1997-05-19,28.69
1997-05-16,-101.753
1997-05-15,38.454
1997-05-14,-85.062
1997-05-13,-36.116
1997-05-12,33.171
1997-05-09,62.043
1997-05-08,-90.273
1997-05-07,12.464
1997-05-06,34.067
1997-05-05,55.177
1997-04-30,16.979
1997-04-29,24.773
1997-04-28,-12.978
1997-04-25,-15.306
1997-04-24,1.439
1997-04-23,13.345
1997-04-22,3.422
1997-04-21,24.042
1997-04-18,14.664
1997-04-17,-4.415
1997-04-16,2.828
1997-04-15,8.036
1997-04-14,38.395
1997-04-11,-3.366
1997-04-10,-4.958
1997-04-09,39.585
1997-04-08,-29.145
1997-04-07,15.446
1997-04-04,14.933
1997-04-03,12.183
1997-04-02,-7.181
1997-04-01,6.411
1997-03-31,31.949
1997-03-28,-11.589
1997-03-27,-1.051
1997-03-26,17.464
1997-03-25,6.112
1997-03-24,24.564
1997-03-21,46.449
1997-03-20,-40.546
1997-03-19,-1.369
1997-03-18,4.158
1997-03-17,32.676
1997-03-14,8.519
1997-03-13,-8.881
1997-03-12,16.429
1997-03-11,10.054
1997-03-10,21.959
1997-03-07,-1.414
1997-03-06,26.987
1997-03-05,-16.016
1997-03-04,5.118
1997-03-03,22.772
1997-02-28,14.973
1997-02-27,-6.214
1997-02-26,13.556
1997-02-25,8.394
1997-02-24,-7.567
1997-02-21,52.049
1997-02-20,2.391
1997-02-19,67.844
1997-02-18,-87.557
1997-02-17,17.662
1997-01-31,4.571
1997-01-30,-1.931
1997-01-29,5.791
1997-01-28,-2.746
1997-01-27,5.139
1997-01-24,8.118
1997-01-23,3.364
1997-01-22,13.323
1997-01-21,-4.167
1997-01-20,13.429
1997-01-17,4.845
1997-01-16,-1.712
1997-01-15,8.868
1997-01-14,-21.671
1997-01-13,11.12
1997-01-10,11.426
1997-01-09,10.567
1997-01-08,-1.763
1997-01-07,21.676
1997-01-06,-23.118
1997-01-03,-19.822
1997-01-02,2.417
1996-12-31,-17.195
1996-12-30,11.865
1996-12-27,-1.887
1996-12-26,29.058
1996-12-25,29.6
1996-12-24,-36.437
1996-12-23,16.776
1996-12-20,-17.185
1996-12-19,-70.307
1996-12-18,67.151
1996-12-17,-94.443
1996-12-16,-110.016
1996-12-13,-67.098
1996-12-12,-67.764
1996-12-11,14.646
1996-12-10,-17.404
1996-12-09,34.769
1996-12-06,0.808
1996-12-05,42.161
1996-12-04,46.931
1996-12-03,-11.534
1996-12-02,101.576
1996-11-29,40.308
1996-11-28,12.258
1996-11-27,12.792
1996-11-26,-8.961
1996-11-25,24.718
1996-11-22,11.059
1996-11-21,-74.152
1996-11-20,-1.033
1996-11-19,11.269
1996-11-18,53.862
1996-11-15,-2.363
1996-11-14,12.668
1996-11-13,-2.481
1996-11-12,9.034
1996-11-11,14.295
1996-11-08,-8.467
1996-11-07,13.09
1996-11-06,-12.978
1996-11-05,-17.088
1996-11-04,14.328
1996-11-01,-45.921
1996-10-31,17.771
1996-10-30,-58.579
1996-10-29,-5.346
1996-10-28,10.192
1996-10-25,4.758
1996-10-24,-2.92
1996-10-23,34.363
1996-10-22,12.079
1996-10-21,24.46
1996-10-18,-12.39
1996-10-17,18.439
1996-10-16,-3.41
1996-10-15,-3.493
1996-10-14,30.892
1996-10-11,5.799
1996-10-10,30.084
1996-10-09,-3.596
1996-10-08,12.944
1996-10-07,1.204
1996-10-04,-2.027
1996-10-03,-10.039
1996-09-27,20.861
1996-09-26,19.483
1996-09-25,-14.743
1996-09-24,-2.062
1996-09-23,46.448
1996-09-20,36.439
1996-09-19,8.343
1996-09-18,-15.723
1996-09-17,-1.814
1996-09-16,-0.776
1996-09-13,21.982
1996-09-12,-12.158
1996-09-11,4.796
1996-09-10,-29.137
1996-09-09,-7.648
1996-09-06,-13.149
1996-09-05,2.368
1996-09-04,11.792
1996-09-03,-4.555
1996-09-02,-5.16
1996-08-30,21.204
1996-08-29,-8.105
1996-08-28,9.372
1996-08-27,14.399
1996-08-26,-30.625
1996-08-23,-14.503
1996-08-22,-15.41
1996-08-21,11.164
1996-08-20,-12.767
1996-08-19,-18.661
1996-08-16,-11.957
1996-08-15,-5.818
1996-08-14,-3.16
1996-08-13,-11.241
1996-08-12,14.442
1996-08-09,-4.395
1996-08-08,8.732
1996-08-07,5.044
1996-08-06,9.03
1996-08-05,14.318
1996-08-02,3.77
1996-08-01,12.628
1996-07-31,-14.455
1996-07-30,-18.489
1996-07-29,10.298
1996-07-26,-23.036
1996-07-25,-19.437
1996-07-24,16.109
1996-07-23,-13.452
1996-07-22,28.011
1996-07-19,38.884
1996-07-18,9.054
1996-07-17,-14.09
1996-07-16,33.922
1996-07-15,-7.252
1996-07-12,4.342
1996-07-11,-27.978
1996-07-10,2.434
1996-07-09,10.273
1996-07-08,21.96
1996-07-05,-0.05
1996-07-04,-0.705
1996-07-03,26.421
1996-07-02,-1.402
1996-07-01,-43.136
1996-06-28,-2.21
1996-06-27,4.998
1996-06-26,20.813
1996-06-25,-12.689
1996-06-24,-2.769
1996-06-21,2.523
1996-06-20,-3.326
1996-06-19,3.347
1996-06-18,41.568
1996-06-17,-25.279
1996-06-14,8.594
1996-06-13,12.909
1996-06-12,3.512
1996-06-11,-12.126
1996-06-10,37.045
1996-06-07,24.704
1996-06-06,5.667
1996-06-05,45.459
1996-06-04,10.419
1996-06-03,-2.558
1996-05-31,7.286
1996-05-30,-14.191
1996-05-29,3.643
1996-05-28,8.953
1996-05-27,-1.843
1996-05-24,-2.871
1996-05-23,-25.948
1996-05-22,6.769
1996-05-21,-41.232
1996-05-20,-8.846
1996-05-17,28.86
1996-05-16,1.02
1996-05-15,16.64
1996-05-14,-0.69
1996-05-13,4.63
1996-05-10,4.57
1996-05-09,-4.37
1996-05-08,0.11
1996-05-07,-10.12
1996-05-06,21.24
1996-05-03,-4.39
1996-05-02,-26.73
1996-04-30,-57.46
1996-04-29,31.01
1996-04-26,54.94
1996-04-25,-11.98
1996-04-24,40.88
1996-04-23,9.8
1996-04-22,-4.15
1996-04-19,17.84
1996-04-18,6.9
1996-04-17,2.53
1996-04-16,6.18
1996-04-15,-2.29
1996-04-12,3.58
1996-04-11,3.56
1996-04-10,1.75
1996-04-09,-3.31
1996-04-08,-1.15
1996-04-05,19.34
1996-04-04,2.21
1996-04-03,3.77
1996-04-02,-8.98
1996-04-01,9.8
1996-03-29,2.35
1996-03-28,-8.31
1996-03-27,-1.17
1996-03-26,-6.72
1996-03-25,0.06
1996-03-22,0.42
1996-03-21,0.09
1996-03-20,3.12
1996-03-19,-1.32
1996-03-18,5.48
1996-03-15,0.09
1996-03-14,-0.9
1996-03-13,-0.68
1996-03-12,-4.24
1996-03-11,-5.01
1996-03-08,3.8
1996-03-07,9.63
1996-03-06,-27.36
1996-03-05,-14.92
1996-03-04,49.04
1996-02-16,15.96
1996-02-15,7.73
1996-02-14,-0.33
1996-02-13,5.73
1996-02-12,-1.56
1996-02-09,3.55
1996-02-08,-2.44
1996-02-07,3.61
1996-02-06,-2.16
1996-02-05,-13.19
1996-02-02,-0.64
1996-02-01,-0.67
1996-01-31,4.78
1996-01-30,3.43
1996-01-29,3.57
1996-01-26,4.2
1996-01-25,-1.26
1996-01-24,3.03
1996-01-23,3.14
1996-01-22,-7.05
1996-01-19,5.88
1996-01-18,-19.68
1996-01-17,-10.45
1996-01-16,-3.28
1996-01-15,3.93
1996-01-12,1.47
1996-01-11,-1.98
1996-01-10,-11
1996-01-09,19.45
1996-01-08,2.8
1996-01-05,-22.39
1996-01-04,16.34
1996-01-03,4.55
1996-01-02,-17.42
1995-12-29,-1.53
1995-12-28,-13.58
1995-12-27,-1.82
1995-12-26,-7.81
1995-12-25,-14.21
1995-12-22,-3.19
1995-12-21,-3.61
1995-12-20,8.98
1995-12-19,-0.08
1995-12-18,-11.75
1995-12-15,-10.86
1995-12-14,0.95
1995-12-13,-15.65
1995-12-12,10.19
1995-12-11,-17.52
1995-12-08,4.94
1995-12-07,3.41
1995-12-06,-8.79
1995-12-05,2.3
1995-12-04,1.11
1995-12-01,-7.33
1995-11-30,-0.45
1995-11-29,-10.98
1995-11-28,7.54
1995-11-27,-14.34
1995-11-24,1
1995-11-23,-4.95
1995-11-22,-15.1
1995-11-21,3.68
1995-11-20,-1.45
1995-11-17,-6.25
1995-11-16,-9.76
1995-11-15,3.33
1995-11-14,0.17
1995-11-13,-20.06
1995-11-10,-2.44
1995-11-09,-0.41
1995-11-08,-18.08
1995-11-07,-6.46
1995-11-06,8.37
1995-11-03,6.08
1995-11-02,-1.69
1995-11-01,6.07
1995-10-31,-5.46
1995-10-30,0.41
1995-10-27,-9.1
1995-10-26,-28.94
1995-10-25,36.84
1995-10-24,0.48
1995-10-23,-3.2
1995-10-20,23.5
1995-10-19,-14.04
1995-10-18,14.43
1995-10-17,1.06
1995-10-16,-1.64
1995-10-13,-1.42
1995-10-12,-6.49
1995-10-11,2.26
1995-10-10,2.34
1995-10-09,-13.67
1995-10-06,-4.92
1995-10-05,7.09
1995-10-04,-4.64
1995-09-29,11.24
1995-09-28,2.73
1995-09-27,-20.4
1995-09-26,5.51
1995-09-25,-6.66
1995-09-22,-1.16
1995-09-21,5.03
1995-09-20,-10.6
1995-09-19,-20.66
1995-09-18,1.47
1995-09-15,-2.2
1995-09-14,-5.05
1995-09-13,-0.51
1995-09-12,-11.76
1995-09-11,24.37
1995-09-08,-2.76
1995-09-07,0.09
1995-09-06,14.22
1995-09-05,1.64
1995-09-04,9.05
1995-09-01,4.97
1995-08-31,8.14
1995-08-30,-6.35
1995-08-29,-3.54
1995-08-28,-1.96
1995-08-25,-6.27
1995-08-24,3.96
1995-08-23,-9.97
1995-08-22,0.8
1995-08-21,-18.37
1995-08-18,-12.02
1995-08-17,1.79
1995-08-16,16.18
1995-08-15,-24.65
1995-08-14,31.14
1995-08-11,9.84
1995-08-10,17.69
1995-08-09,4.93
1995-08-08,-5.55
1995-08-07,8.2
1995-08-04,6.44
1995-08-03,3.45
1995-08-02,-15.41
1995-08-01,19.85
1995-07-31,0.13
1995-07-28,-2.3
1995-07-27,6.6
1995-07-26,-12.46
1995-07-25,-6.34
