区域,指标名称,年份,指标值
营口市,年末人口_万人,2008,233.8
营口市,年末人口_万人,2009,235.04
营口市,年末人口_万人,2010,235.5
葫芦岛市,GDP_万元,2000,1603400
葫芦岛市,GDP_万元,2001,1840500
葫芦岛市,GDP_万元,2002,2061000
葫芦岛市,GDP_万元,2003,2400000
葫芦岛市,GDP_万元,2004,2934000
葫芦岛市,GDP_万元,2005,2995000
葫芦岛市,GDP_万元,2006,3481000
葫芦岛市,GDP_万元,2007,4175255
葫芦岛市,GDP_万元,2008,4578200
葫芦岛市,GDP_万元,2009,4455800
葫芦岛市,GDP_万元,2010,5314500
葫芦岛市,年末人口_万人,2000,268.58
葫芦岛市,年末人口_万人,2001,269.77
葫芦岛市,年末人口_万人,2002,270.9
葫芦岛市,年末人口_万人,2003,271.4
葫芦岛市,年末人口_万人,2004,273
葫芦岛市,年末人口_万人,2005,273.7
葫芦岛市,年末人口_万人,2006,275.7
葫芦岛市,年末人口_万人,2007,278.7032
葫芦岛市,年末人口_万人,2008,280.4
葫芦岛市,年末人口_万人,2009,282.27
葫芦岛市,年末人口_万人,2010,281.8
蚌埠市,GDP_万元,2000,1596600
蚌埠市,GDP_万元,2001,1716500
蚌埠市,GDP_万元,2002,1902000
蚌埠市,GDP_万元,2003,2081000
蚌埠市,GDP_万元,2004,2637000
蚌埠市,GDP_万元,2005,3113000
蚌埠市,GDP_万元,2006,3590000
蚌埠市,GDP_万元,2007,4120900
蚌埠市,GDP_万元,2008,4863900
蚌埠市,GDP_万元,2009,5320869.949
蚌埠市,GDP_万元,2010,6380500
蚌埠市,年末人口_万人,2000,337.2
蚌埠市,年末人口_万人,2001,340.3
蚌埠市,年末人口_万人,2002,343.2
蚌埠市,年末人口_万人,2003,344.9
蚌埠市,年末人口_万人,2004,347
蚌埠市,年末人口_万人,2005,349.3
蚌埠市,年末人口_万人,2006,352.5
蚌埠市,年末人口_万人,2007,355.2702
蚌埠市,年末人口_万人,2008,358.3
蚌埠市,年末人口_万人,2009,360.6431
蚌埠市,年末人口_万人,2010,362.2
衡水市,GDP_万元,2000,2985600
衡水市,GDP_万元,2001,3227800
衡水市,GDP_万元,2002,3489000
衡水市,GDP_万元,2003,3968000
衡水市,GDP_万元,2004,4738000
衡水市,GDP_万元,2005,5197000
衡水市,GDP_万元,2006,5470000
衡水市,GDP_万元,2007,5583839
衡水市,GDP_万元,2008,6338100
衡水市,GDP_万元,2009,6521058
衡水市,GDP_万元,2010,7818200
衡水市,年末人口_万人,2000,411.47
衡水市,年末人口_万人,2001,410.52
衡水市,年末人口_万人,2002,410.8
衡水市,年末人口_万人,2003,413.4
衡水市,年末人口_万人,2004,414.3
衡水市,年末人口_万人,2005,421.8
衡水市,年末人口_万人,2006,424.4
衡水市,年末人口_万人,2007,427.936
衡水市,年末人口_万人,2008,432.5
衡水市,年末人口_万人,2009,436.2676
衡水市,年末人口_万人,2010,440.2
衡阳市,GDP_万元,2000,3530800
衡阳市,GDP_万元,2001,3862200
衡阳市,GDP_万元,2002,4190000
衡阳市,GDP_万元,2003,4455000
衡阳市,GDP_万元,2004,5422000
衡阳市,GDP_万元,2005,5909000
衡阳市,GDP_万元,2006,6721000
衡阳市,GDP_万元,2007,8208700
衡阳市,GDP_万元,2008,10000900
衡阳市,GDP_万元,2009,11680146
衡阳市,GDP_万元,2010,14203400
衡阳市,年末人口_万人,2000,702.95
衡阳市,年末人口_万人,2001,708.93
衡阳市,年末人口_万人,2002,709.7
衡阳市,年末人口_万人,2003,713.9
衡阳市,年末人口_万人,2004,719
衡阳市,年末人口_万人,2005,722.6
衡阳市,年末人口_万人,2006,726.5
衡阳市,年末人口_万人,2007,728.88
衡阳市,年末人口_万人,2008,731.14
衡阳市,年末人口_万人,2009,739.8
衡阳市,年末人口_万人,2010,791.6
衢州市,GDP_万元,2000,1619000
衢州市,GDP_万元,2001,1762800
衢州市,GDP_万元,2002,2003000
衢州市,GDP_万元,2003,2337000
衢州市,GDP_万元,2004,2838000
衢州市,GDP_万元,2005,3291000
衢州市,GDP_万元,2006,3874000
衢州市,GDP_万元,2007,4785000
衢州市,GDP_万元,2008,5800500
衢州市,GDP_万元,2009,6265500
衢州市,GDP_万元,2010,7554800
衢州市,年末人口_万人,2000,242.6
衢州市,年末人口_万人,2001,243.57
衢州市,年末人口_万人,2002,244.2
衢州市,年末人口_万人,2003,244.8
衢州市,年末人口_万人,2004,245.6
衢州市,年末人口_万人,2005,245.6
衢州市,年末人口_万人,2006,246.7
衢州市,年末人口_万人,2007,247.74
衢州市,年末人口_万人,2008,248.9
衢州市,年末人口_万人,2009,249.86
衢州市,年末人口_万人,2010,251.2
襄樊市,GDP_万元,2000,4152900
襄樊市,GDP_万元,2001,4503000
襄樊市,GDP_万元,2002,4566000
襄樊市,GDP_万元,2003,5033000
襄樊市,GDP_万元,2004,5579000
襄樊市,GDP_万元,2005,6015000
襄樊市,GDP_万元,2006,6752000
襄樊市,GDP_万元,2007,7854500
襄樊市,GDP_万元,2008,10024600
襄樊市,GDP_万元,2009,12010100
襄樊市,GDP_万元,2010,15382700
襄樊市,年末人口_万人,2000,565.67
襄樊市,年末人口_万人,2001,575.96
襄樊市,年末人口_万人,2002,577.4
襄樊市,年末人口_万人,2003,578.5
襄樊市,年末人口_万人,2004,578.8
襄樊市,年末人口_万人,2005,577.2
襄樊市,年末人口_万人,2006,578.8
襄樊市,年末人口_万人,2007,582
襄樊市,年末人口_万人,2008,584.4
襄樊市,年末人口_万人,2009,588.9
襄樊市,年末人口_万人,2010,591.1
西双版纳傣族自治州,GDP_万元,2000,462600
西双版纳傣族自治州,GDP_万元,2001,485900
西双版纳傣族自治州,GDP_万元,2002,523000
西双版纳傣族自治州,GDP_万元,2003,582000
西双版纳傣族自治州,GDP_万元,2004,688000
西双版纳傣族自治州,GDP_万元,2005,780000
西双版纳傣族自治州,GDP_万元,2006,915000
西双版纳傣族自治州,GDP_万元,2007,1075431
西双版纳傣族自治州,GDP_万元,2008,1227800
西双版纳傣族自治州,GDP_万元,2009,1386400
西双版纳傣族自治州,GDP_万元,2010,1603200
西双版纳傣族自治州,年末人口_万人,2000,85.3
西双版纳傣族自治州,年末人口_万人,2001,85.9
西双版纳傣族自治州,年末人口_万人,2002,86.3
西双版纳傣族自治州,年末人口_万人,2003,86.9
西双版纳傣族自治州,年末人口_万人,2004,87.6
西双版纳傣族自治州,年末人口_万人,2005,105
西双版纳傣族自治州,年末人口_万人,2006,105.7
西双版纳傣族自治州,年末人口_万人,2007,106.45
西双版纳傣族自治州,年末人口_万人,2008,92
西双版纳傣族自治州,年末人口_万人,2009,107.6
西双版纳傣族自治州,年末人口_万人,2010,94.2
西宁市,GDP_万元,2000,920100
西宁市,GDP_万元,2001,1044900
西宁市,GDP_万元,2002,1214000
西宁市,GDP_万元,2003,1448000
西宁市,GDP_万元,2004,1747000
西宁市,GDP_万元,2005,2376000
西宁市,GDP_万元,2006,2816000
西宁市,GDP_万元,2007,3424500
西宁市,GDP_万元,2008,4221900
西宁市,GDP_万元,2009,5010700
西宁市,GDP_万元,2010,6282800
西宁市,年末人口_万人,2000,174.59
西宁市,年末人口_万人,2001,176.42
西宁市,年末人口_万人,2002,178.4
西宁市,年末人口_万人,2003,181
西宁市,年末人口_万人,2004,183.3
西宁市,年末人口_万人,2005,209.9
西宁市,年末人口_万人,2006,212.7
西宁市,年末人口_万人,2007,190
西宁市,年末人口_万人,2008,192.4
西宁市,年末人口_万人,2009,193.94
西宁市,年末人口_万人,2010,196
西安市,GDP_万元,2000,6885081
西安市,GDP_万元,2001,7013900
西安市,GDP_万元,2002,7752000
西安市,GDP_万元,2003,9281000
西安市,GDP_万元,2004,10959000
西安市,GDP_万元,2005,12701000
西安市,GDP_万元,2006,14500000
西安市,GDP_万元,2007,17637300
西安市,GDP_万元,2008,21900400
西安市,GDP_万元,2009,27240800
西安市,GDP_万元,2010,32416900
西安市,年末人口_万人,2000,688.01
西安市,年末人口_万人,2001,694.84
西安市,年末人口_万人,2002,702.6
西安市,年末人口_万人,2003,716.6
西安市,年末人口_万人,2004,725
西安市,年末人口_万人,2005,741.7
西安市,年末人口_万人,2006,753.1
西安市,年末人口_万人,2007,764.2527
西安市,年末人口_万人,2008,772.3
西安市,年末人口_万人,2009,781.6746
西安市,年末人口_万人,2010,782.7
许昌市,GDP_万元,2000,2913500
许昌市,GDP_万元,2001,3261900
许昌市,GDP_万元,2002,3628000
许昌市,GDP_万元,2003,4117000
许昌市,GDP_万元,2004,5158000
许昌市,GDP_万元,2005,6055000
许昌市,GDP_万元,2006,7185000
许昌市,GDP_万元,2007,8553952
许昌市,GDP_万元,2008,10620500
许昌市,GDP_万元,2009,11307471
许昌市,GDP_万元,2010,13164900
许昌市,年末人口_万人,2000,440
许昌市,年末人口_万人,2001,443
许昌市,年末人口_万人,2002,445.1
许昌市,年末人口_万人,2003,447
许昌市,年末人口_万人,2004,448.6
许昌市,年末人口_万人,2005,450.5
许昌市,年末人口_万人,2006,452.4
许昌市,年末人口_万人,2007,454
许昌市,年末人口_万人,2008,456.4
许昌市,年末人口_万人,2009,458.368636
许昌市,年末人口_万人,2010,477
贵港市,GDP_万元,2000,1086100
贵港市,GDP_万元,2001,1196600
贵港市,GDP_万元,2002,1263000
贵港市,GDP_万元,2003,1344000
贵港市,GDP_万元,2004,1648000
贵港市,GDP_万元,2005,2270000
贵港市,GDP_万元,2006,2652000
贵港市,GDP_万元,2007,3380200
贵港市,GDP_万元,2008,3985300
贵港市,GDP_万元,2009,4377300
贵港市,GDP_万元,2010,5446600
贵港市,年末人口_万人,2000,460.9
贵港市,年末人口_万人,2001,457.6
贵港市,年末人口_万人,2002,462.4
贵港市,年末人口_万人,2003,470.4
贵港市,年末人口_万人,2004,475.5
贵港市,年末人口_万人,2005,470.4
贵港市,年末人口_万人,2006,478.9
贵港市,年末人口_万人,2007,491.59
贵港市,年末人口_万人,2008,501.9
贵港市,年末人口_万人,2009,509.7
贵港市,年末人口_万人,2010,523.8
贵阳市,GDP_万元,2000,2648100
贵阳市,GDP_万元,2001,3027500
贵阳市,GDP_万元,2002,3364000
贵阳市,GDP_万元,2003,3809000
贵阳市,GDP_万元,2004,4436000
贵阳市,GDP_万元,2005,5256000
贵阳市,GDP_万元,2006,6029000
贵阳市,GDP_万元,2007,6937170
贵阳市,GDP_万元,2008,8110500
贵阳市,GDP_万元,2009,9719383
贵阳市,GDP_万元,2010,11218200
贵阳市,年末人口_万人,2000,337.45
贵阳市,年末人口_万人,2001,341.29
贵阳市,年末人口_万人,2002,346.3
贵阳市,年末人口_万人,2003,348.7
贵阳市,年末人口_万人,2004,347.8
贵阳市,年末人口_万人,2005,350.7
贵阳市,年末人口_万人,2006,354.5
贵阳市,年末人口_万人,2007,359.8245
贵阳市,年末人口_万人,2008,363.9
贵阳市,年末人口_万人,2009,367.08
贵阳市,年末人口_万人,2010,373.2
贺州市,GDP_万元,2000,945300
贺州市,GDP_万元,2001,1019600
贺州市,GDP_万元,2002,1103000
贺州市,GDP_万元,2003,1150000
贺州市,GDP_万元,2004,1400000
贺州市,GDP_万元,2005,1644000
贺州市,GDP_万元,2006,1891000
贺州市,GDP_万元,2007,2392011
贺州市,GDP_万元,2008,2528400
贺州市,GDP_万元,2009,2492200
贺州市,GDP_万元,2010,2968700
贺州市,年末人口_万人,2000,206
贺州市,年末人口_万人,2001,207.44
贺州市,年末人口_万人,2002,208.5
贺州市,年末人口_万人,2003,209.2
贺州市,年末人口_万人,2004,209.6
贺州市,年末人口_万人,2005,210.5
贺州市,年末人口_万人,2006,214.5
贺州市,年末人口_万人,2007,218.41
贺州市,年末人口_万人,2008,221.7
贺州市,年末人口_万人,2009,223.884
贺州市,年末人口_万人,2010,233.4
资阳市,GDP_万元,2000,1428600
资阳市,GDP_万元,2001,1534000
资阳市,GDP_万元,2002,1680000
资阳市,GDP_万元,2003,1945000
资阳市,GDP_万元,2004,2369000
资阳市,GDP_万元,2005,2548000
资阳市,GDP_万元,2006,3001000
资阳市,GDP_万元,2007,3739700
资阳市,GDP_万元,2008,4676300
资阳市,GDP_万元,2009,5345100
资阳市,GDP_万元,2010,6579000
资阳市,年末人口_万人,2000,488.47
资阳市,年末人口_万人,2001,488.2
资阳市,年末人口_万人,2002,488
资阳市,年末人口_万人,2003,487.6
资阳市,年末人口_万人,2004,488
资阳市,年末人口_万人,2005,488.9
资阳市,年末人口_万人,2006,489.4
资阳市,年末人口_万人,2007,493.2
资阳市,年末人口_万人,2008,497.2
资阳市,年末人口_万人,2009,501.3
资阳市,年末人口_万人,2010,501.1
赣州市,GDP_万元,2000,2662000
赣州市,GDP_万元,2001,2845800
赣州市,GDP_万元,2002,3092000
赣州市,GDP_万元,2003,3451000
赣州市,GDP_万元,2004,3934000
赣州市,GDP_万元,2005,5001000
赣州市,GDP_万元,2006,5827000
赣州市,GDP_万元,2007,7019653
赣州市,GDP_万元,2008,8348500
赣州市,GDP_万元,2009,9406290
赣州市,GDP_万元,2010,11197400
赣州市,年末人口_万人,2000,794.16
赣州市,年末人口_万人,2001,792.96
赣州市,年末人口_万人,2002,800.6
赣州市,年末人口_万人,2003,806.9
赣州市,年末人口_万人,2004,812.6
赣州市,年末人口_万人,2005,817.9
赣州市,年末人口_万人,2006,824
赣州市,年末人口_万人,2007,830.1348
赣州市,年末人口_万人,2008,836.7
赣州市,年末人口_万人,2009,842.8813
赣州市,年末人口_万人,2010,838.2
赤峰市,GDP_万元,2000,1608100
赤峰市,GDP_万元,2001,1796200
赤峰市,GDP_万元,2002,2054000
赤峰市,GDP_万元,2003,2425000
赤峰市,GDP_万元,2004,2880000
赤峰市,GDP_万元,2005,3476000
赤峰市,GDP_万元,2006,4280000
赤峰市,GDP_万元,2007,5901410.577
赤峰市,GDP_万元,2008,7523900
赤峰市,GDP_万元,2009,9128914
赤峰市,GDP_万元,2010,10862300
赤峰市,年末人口_万人,2000,451.8
赤峰市,年末人口_万人,2001,442.03
赤峰市,年末人口_万人,2002,444.3
赤峰市,年末人口_万人,2003,447.3
赤峰市,年末人口_万人,2004,441.6
赤峰市,年末人口_万人,2005,439.3
赤峰市,年末人口_万人,2006,438.5
赤峰市,年末人口_万人,2007,437.66
赤峰市,年末人口_万人,2008,435.1
赤峰市,年末人口_万人,2009,432.8
赤峰市,年末人口_万人,2010,433.8
辽源市,GDP_万元,2000,671100
辽源市,GDP_万元,2001,637000
辽源市,GDP_万元,2002,697000
辽源市,GDP_万元,2003,816000
辽源市,GDP_万元,2004,1001000
辽源市,GDP_万元,2005,1371000
辽源市,GDP_万元,2006,1716000
辽源市,GDP_万元,2007,2165000
辽源市,GDP_万元,2008,2711900
辽源市,GDP_万元,2009,3361800
辽源市,GDP_万元,2010,4101400
辽源市,年末人口_万人,2000,124.28
辽源市,年末人口_万人,2001,124.3
辽源市,年末人口_万人,2002,124.2
辽源市,年末人口_万人,2003,124.2
辽源市,年末人口_万人,2004,124
辽源市,年末人口_万人,2005,123.4
辽源市,年末人口_万人,2006,123.2
辽源市,年末人口_万人,2007,123.38
辽源市,年末人口_万人,2008,123.3
辽源市,年末人口_万人,2009,123.78
辽源市,年末人口_万人,2010,123.8
辽阳市,GDP_万元,2000,1720700
辽阳市,GDP_万元,2001,1806200
辽阳市,GDP_万元,2002,2020000
辽阳市,GDP_万元,2003,2388000
辽阳市,GDP_万元,2004,2900000
辽阳市,GDP_万元,2005,3301000
辽阳市,GDP_万元,2006,3930000
辽阳市,GDP_万元,2007,4677120
辽阳市,GDP_万元,2008,5666100
辽阳市,GDP_万元,2009,6082600
辽阳市,GDP_万元,2010,7354300
辽阳市,年末人口_万人,2000,181.3
辽阳市,年末人口_万人,2001,181.84
辽阳市,年末人口_万人,2002,182.1
辽阳市,年末人口_万人,2003,182.4
辽阳市,年末人口_万人,2004,182.4
辽阳市,年末人口_万人,2005,60
辽阳市,年末人口_万人,2006,182.5
辽阳市,年末人口_万人,2007,183.3805
辽阳市,年末人口_万人,2008,183.4
辽阳市,年末人口_万人,2009,183.48
辽阳市,年末人口_万人,2010,183.4
达州市,GDP_万元,2000,1878400
达州市,GDP_万元,2001,2054000
达州市,GDP_万元,2002,2250000
达州市,GDP_万元,2003,2551000
达州市,GDP_万元,2004,3219000
达州市,GDP_万元,2005,3426000
达州市,GDP_万元,2006,4004000
达州市,GDP_万元,2007,5104100
达州市,GDP_万元,2008,6039900
达州市,GDP_万元,2009,6827300
达州市,GDP_万元,2010,8192000
达州市,年末人口_万人,2000,620.06
达州市,年末人口_万人,2001,622.7
达州市,年末人口_万人,2002,624.8
达州市,年末人口_万人,2003,628.5
达州市,年末人口_万人,2004,637.1
达州市,年末人口_万人,2005,640.2
达州市,年末人口_万人,2006,649.6
达州市,年末人口_万人,2007,662.1
达州市,年末人口_万人,2008,676.3
达州市,年末人口_万人,2009,683.4
达州市,年末人口_万人,2010,685.5
运城市,GDP_万元,2000,1723500
运城市,GDP_万元,2001,1958900
运城市,GDP_万元,2002,2305000
运城市,GDP_万元,2003,2923000
运城市,GDP_万元,2004,3593000
运城市,GDP_万元,2005,4708000
运城市,GDP_万元,2006,5502000
运城市,GDP_万元,2007,6195100
运城市,GDP_万元,2008,6914500
运城市,GDP_万元,2009,7230077
运城市,GDP_万元,2010,8274300
运城市,年末人口_万人,2000,481.05
运城市,年末人口_万人,2001,484.88
运城市,年末人口_万人,2002,488.5
运城市,年末人口_万人,2003,487.8
运城市,年末人口_万人,2004,495.3
运城市,年末人口_万人,2005,488.6
运城市,年末人口_万人,2006,493.2
运城市,年末人口_万人,2007,504.6
运城市,年末人口_万人,2008,507.6
运城市,年末人口_万人,2009,509.5
运城市,年末人口_万人,2010,513.9
连云港市,GDP_万元,2000,2911300
连云港市,GDP_万元,2001,3158200
连云港市,GDP_万元,2002,3502000
连云港市,GDP_万元,2003,3511000
连云港市,GDP_万元,2004,4164000
连云港市,GDP_万元,2005,4560000
连云港市,GDP_万元,2006,5274000
连云港市,GDP_万元,2007,6181800
连云港市,GDP_万元,2008,7501000
连云港市,GDP_万元,2009,9411300
连云港市,GDP_万元,2010,11933100
连云港市,年末人口_万人,2000,455.6
连云港市,年末人口_万人,2001,459.64
连云港市,年末人口_万人,2002,465
连云港市,年末人口_万人,2003,467.8
连云港市,年末人口_万人,2004,468.8
连云港市,年末人口_万人,2005,472.2
连云港市,年末人口_万人,2006,479.4
连云港市,年末人口_万人,2007,482.2293
连云港市,年末人口_万人,2008,488.3
连云港市,年末人口_万人,2009,490.6397
连云港市,年末人口_万人,2010,497.7
迪庆藏族自治州,GDP_万元,2000,92300
迪庆藏族自治州,GDP_万元,2001,106000
迪庆藏族自治州,GDP_万元,2002,119000
迪庆藏族自治州,GDP_万元,2003,137000
迪庆藏族自治州,GDP_万元,2004,234000
迪庆藏族自治州,GDP_万元,2005,280000
迪庆藏族自治州,GDP_万元,2006,349000
迪庆藏族自治州,GDP_万元,2007,447518
迪庆藏族自治州,GDP_万元,2008,556800
迪庆藏族自治州,GDP_万元,2009,636600
迪庆藏族自治州,GDP_万元,2010,770900
迪庆藏族自治州,年末人口_万人,2000,33.1
迪庆藏族自治州,年末人口_万人,2001,33.3
迪庆藏族自治州,年末人口_万人,2002,33.4
迪庆藏族自治州,年末人口_万人,2003,33.6
迪庆藏族自治州,年末人口_万人,2004,33.8
迪庆藏族自治州,年末人口_万人,2005,36.9
迪庆藏族自治州,年末人口_万人,2006,37.2
迪庆藏族自治州,年末人口_万人,2007,37.45
迪庆藏族自治州,年末人口_万人,2008,37.7
迪庆藏族自治州,年末人口_万人,2009,37.9
迪庆藏族自治州,年末人口_万人,2010,35.8
通化市,GDP_万元,2000,1422700
通化市,GDP_万元,2001,1580500
通化市,GDP_万元,2002,1741000
通化市,GDP_万元,2003,1926000
通化市,GDP_万元,2004,2178000
通化市,GDP_万元,2005,2336000
通化市,GDP_万元,2006,2847000
通化市,GDP_万元,2007,3536200
通化市,GDP_万元,2008,4473300
通化市,GDP_万元,2009,5180000
通化市,GDP_万元,2010,6270800
通化市,年末人口_万人,2000,224.53
通化市,年末人口_万人,2001,225.2
通化市,年末人口_万人,2002,225.8
通化市,年末人口_万人,2003,226.2
通化市,年末人口_万人,2004,226.4
通化市,年末人口_万人,2005,226.3
通化市,年末人口_万人,2006,226.9
通化市,年末人口_万人,2007,226.91
通化市,年末人口_万人,2008,227.2
通化市,年末人口_万人,2009,226.81
通化市,年末人口_万人,2010,226.1
通辽市,GDP_万元,2000,1487900
通辽市,GDP_万元,2001,1737100
通辽市,GDP_万元,2002,2031000
通辽市,GDP_万元,2003,2382000
通辽市,GDP_万元,2004,2771000
通辽市,GDP_万元,2005,3293000
通辽市,GDP_万元,2006,4130000
通辽市,GDP_万元,2007,5861392
通辽市,GDP_万元,2008,7856000
通辽市,GDP_万元,2009,9613900
通辽市,GDP_万元,2010,11766200
通辽市,年末人口_万人,2000,308.35
通辽市,年末人口_万人,2001,305.44
通辽市,年末人口_万人,2002,306.9
通辽市,年末人口_万人,2003,309.3
通辽市,年末人口_万人,2004,310.9
通辽市,年末人口_万人,2005,309.5
通辽市,年末人口_万人,2006,309.1
通辽市,年末人口_万人,2007,309.46
通辽市,年末人口_万人,2008,309.1
通辽市,年末人口_万人,2009,308.26
通辽市,年末人口_万人,2010,314
遂宁市,GDP_万元,2000,1180200
遂宁市,GDP_万元,2001,1282400
遂宁市,GDP_万元,2002,1406000
遂宁市,GDP_万元,2003,1592000
遂宁市,GDP_万元,2004,1935000
遂宁市,GDP_万元,2005,2066000
遂宁市,GDP_万元,2006,2409000
遂宁市,GDP_万元,2007,3049500
遂宁市,GDP_万元,2008,3726700
遂宁市,GDP_万元,2009,4118400
遂宁市,GDP_万元,2010,4952300
遂宁市,年末人口_万人,2000,370.96
遂宁市,年末人口_万人,2001,372.3
遂宁市,年末人口_万人,2002,373.2
遂宁市,年末人口_万人,2003,376.6
遂宁市,年末人口_万人,2004,380
遂宁市,年末人口_万人,2005,374.6
遂宁市,年末人口_万人,2006,377.4
遂宁市,年末人口_万人,2007,383.7
遂宁市,年末人口_万人,2008,384.9
遂宁市,年末人口_万人,2009,387.1
遂宁市,年末人口_万人,2010,381.4
遵义市,GDP_万元,2000,2367900
遵义市,GDP_万元,2001,2525700
遵义市,GDP_万元,2002,2761000
遵义市,GDP_万元,2003,3075000
遵义市,GDP_万元,2004,3624000
遵义市,GDP_万元,2005,4076000
遵义市,GDP_万元,2006,4645000
遵义市,GDP_万元,2007,5405353
遵义市,GDP_万元,2008,6557300
遵义市,GDP_万元,2009,7776409.088
遵义市,GDP_万元,2010,9087600
遵义市,年末人口_万人,2000,713.94
遵义市,年末人口_万人,2001,722.08
遵义市,年末人口_万人,2002,728.3
遵义市,年末人口_万人,2003,733.8
遵义市,年末人口_万人,2004,723
遵义市,年末人口_万人,2005,725.5
遵义市,年末人口_万人,2006,732.3
遵义市,年末人口_万人,2007,739.4
遵义市,年末人口_万人,2008,744
遵义市,年末人口_万人,2009,750.86
遵义市,年末人口_万人,2010,764.2
邢台市,GDP_万元,2000,3703800
邢台市,GDP_万元,2001,4063400
邢台市,GDP_万元,2002,4394000
邢台市,GDP_万元,2003,5146000
邢台市,GDP_万元,2004,6356000
邢台市,GDP_万元,2005,6808000
邢台市,GDP_万元,2006,7909000
邢台市,GDP_万元,2007,8907487
邢台市,GDP_万元,2008,9890000
邢台市,GDP_万元,2009,10562913
邢台市,GDP_万元,2010,12120900
邢台市,年末人口_万人,2000,658.94
邢台市,年末人口_万人,2001,661.36
邢台市,年末人口_万人,2002,663.8
邢台市,年末人口_万人,2003,667.4
邢台市,年末人口_万人,2004,672
邢台市,年末人口_万人,2005,679.6
邢台市,年末人口_万人,2006,684.3
邢台市,年末人口_万人,2007,694.6812
邢台市,年末人口_万人,2008,706.4
邢台市,年末人口_万人,2009,718.63
邢台市,年末人口_万人,2010,732
那曲地区,GDP_万元,2000,96400
那曲地区,GDP_万元,2001,115400
那曲地区,GDP_万元,2002,138000
那曲地区,GDP_万元,2003,162000
那曲地区,GDP_万元,2004,193000
那曲地区,GDP_万元,2005,287000
那曲地区,GDP_万元,2006,327000
那曲地区,GDP_万元,2007,372400
那曲地区,GDP_万元,2008,421900
那曲地区,GDP_万元,2009,451100
那曲地区,GDP_万元,2010,511500
那曲地区,年末人口_万人,2000,36
那曲地区,年末人口_万人,2001,37.56
那曲地区,年末人口_万人,2002,37.7
那曲地区,年末人口_万人,2003,38.7
那曲地区,年末人口_万人,2004,39.306723
那曲地区,年末人口_万人,2005,40.2
那曲地区,年末人口_万人,2006,40.5
那曲地区,年末人口_万人,2007,41.46
那曲地区,年末人口_万人,2008,42.6
那曲地区,年末人口_万人,2009,42.23
那曲地区,年末人口_万人,2010,46.2
邯郸市,GDP_万元,2000,5423500
邯郸市,GDP_万元,2001,5916800
邯郸市,GDP_万元,2002,6532000
邯郸市,GDP_万元,2003,7626000
邯郸市,GDP_万元,2004,9365000
邯郸市,GDP_万元,2005,11573000
邯郸市,GDP_万元,2006,13595000
邯郸市,GDP_万元,2007,16081303
邯郸市,GDP_万元,2008,19903600
邯郸市,GDP_万元,2009,20152800
邯郸市,GDP_万元,2010,23615600
邯郸市,年末人口_万人,2000,838.48
邯郸市,年末人口_万人,2001,844.33
邯郸市,年末人口_万人,2002,849.9
邯郸市,年末人口_万人,2003,857.1
邯郸市,年末人口_万人,2004,863.4
邯郸市,年末人口_万人,2005,865.6
邯郸市,年末人口_万人,2006,871.5
邯郸市,年末人口_万人,2007,896.3597
邯郸市,年末人口_万人,2008,928.1
邯郸市,年末人口_万人,2009,942.7682
邯郸市,年末人口_万人,2010,963.5
邵阳市,GDP_万元,2000,2253400
邵阳市,GDP_万元,2001,2432100
邵阳市,GDP_万元,2002,2601000
邵阳市,GDP_万元,2003,2851000
邵阳市,GDP_万元,2004,3366000
邵阳市,GDP_万元,2005,3601000
邵阳市,GDP_万元,2006,4095000
邵阳市,GDP_万元,2007,4759100
邵阳市,GDP_万元,2008,5615700
邵阳市,GDP_万元,2009,6006947
邵阳市,GDP_万元,2010,7272900
邵阳市,年末人口_万人,2000,726
邵阳市,年末人口_万人,2001,726.85
邵阳市,年末人口_万人,2002,728.5
邵阳市,年末人口_万人,2003,732.4
邵阳市,年末人口_万人,2004,739.7
邵阳市,年末人口_万人,2005,744
邵阳市,年末人口_万人,2006,746.4
邵阳市,年末人口_万人,2007,749.6
邵阳市,年末人口_万人,2008,754.09
邵阳市,年末人口_万人,2009,764.14
邵阳市,年末人口_万人,2010,794
郑州市,GDP_万元,2000,7380200
郑州市,GDP_万元,2001,8282000
郑州市,GDP_万元,2002,9283000
郑州市,GDP_万元,2003,11023000
郑州市,GDP_万元,2004,13779000
郑州市,GDP_万元,2005,16606000
郑州市,GDP_万元,2006,20135000
郑州市,GDP_万元,2007,24867470
郑州市,GDP_万元,2008,30039900
郑州市,GDP_万元,2009,33085053
郑州市,GDP_万元,2010,40408900
郑州市,年末人口_万人,2000,625
郑州市,年末人口_万人,2001,629
郑州市,年末人口_万人,2002,644
郑州市,年末人口_万人,2003,648
郑州市,年末人口_万人,2004,650.4
郑州市,年末人口_万人,2005,653.4
郑州市,年末人口_万人,2006,656.7
郑州市,年末人口_万人,2007,659.71
郑州市,年末人口_万人,2008,663.2
郑州市,年末人口_万人,2009,666.410892
郑州市,年末人口_万人,2010,732
郴州市,GDP_万元,2000,2502700
郴州市,GDP_万元,2001,2571100
郴州市,GDP_万元,2002,2886000
郴州市,GDP_万元,2003,3243000
郴州市,GDP_万元,2004,3951000
郴州市,GDP_万元,2005,4777000
郴州市,GDP_万元,2006,5462000
郴州市,GDP_万元,2007,6422400
郴州市,GDP_万元,2008,7340600
郴州市,GDP_万元,2009,8432283
